id,band,title,year,albumID,rand()
5916,10178,The Beauty of Reason,2006,72575,88813
5917,10180,Wiscounts of Sastamala,1999,72576,88812
5918,10182,World's Covenant,2002,72577,88811
5919,10183,Ashes Dancer,2016,72578,88810
5920,10186,Soultech,2000,72579,88809
5921,10186,Somewhere in the Grey,2002,72580,88808
5922,10190,The Red in the Sky Is Ours,1992,72581,88807
5923,10190,With Fear I Kiss the Burning Darkness,1993,72582,88806
5924,10190,Terminal Spirit Disease,1994,72583,88805
5925,10190,Slaughter of the Soul,1995,72584,88804
5926,10190,At War with Reality,2014,72585,88803
5927,10196,The Human Burden,2013,72586,88802
5928,10198,Adhesion| Aversion...,2001,72587,88801
5929,10198,Apocalyptic Nature Fury,2006,72588,88800
5930,10202,Images Inward,2005,72589,88799
5931,10204,Spiral of Phenomena,2010,72590,88798
5932,10205,The Gathering Swarm,2016,72591,88797
5933,10206,Resurrection,2010,72592,88796
5934,10206,Lost in Another Dimension,2012,72593,88795
5935,10210,Sound of Atria,2010,72594,88794
5936,10211,_о_ледний _а__ве_,2015,72595,88793
5937,10213,Revenge of Killer,2015,72596,88792
5938,10214,Echoes of the Rotting,2007,72597,88791
5939,10214,Formed in Disgust,2016,72598,88790
5940,10217,Silent Touch,1998,72599,88789
5941,10217,Triafata,2001,72600,88788
5942,10217,Reconquista,2012,72601,88787
5943,10218,Omega,2015,72602,88786
5944,10219,New Line System,2005,72603,88785
5945,10219,Children of the Fields,2010,72604,88784
5946,10219,Redshift,2012,72605,88783
5947,10223,Concealed,2004,72606,88782
5948,10223,Fragmentary Evidence,2009,72607,88781
5949,10227,Eos,1998,72608,88780
5950,10227,Devotion,2000,72609,88779
5951,10227,Dead Electric Nightmares,2002,72610,88778
5952,10229,Spaces of Hope,2016,72611,88777
5953,10231,Kerusakan Sistem Otak,2003,72612,88776
5954,10232,Cemetery of Necronymph,2011,72613,88775
5955,10232,Arise,2016,72614,88774
5956,10233,Autokannibalistika,2006,72615,88773
5957,10235,_ожд_нн_й _бива__,2012,72616,88772
5958,10235,__кве_нение м___в__,2016,72617,88771
5959,10239,Remember the Victim,2001,72618,88770
5960,10239,Downfall of Giants,2002,72619,88769
5961,10239,In a Sense,2004,72620,88768
5962,10239,Abandoned Expression,2005,72621,88767
5963,10239,The Awakening of the Sleeping King,2007,72622,88766
5964,10239,Please Deceive Me,2011,72623,88765
5965,10239,Broken Leaves and Haunted Streets,2013,72624,88764
5966,10240,The Shadow of Idols,2005,72625,88763
5967,10241,Message from the Heights of Bottom,2002,72626,88762
5968,10242,Ritualized Murder,2006,72627,88761
5969,10243,Conceived Genetically Perverse,2012,72628,88760
5970,10246,_ики м___вой зим_,2008,72629,88759
5971,10249,Chronicle,2015,72630,88758
5972,10250,Evolution (Draft),2004,72631,88757
5973,10250,Evolution,2005,72632,88756
5974,10251,Desecrated Paradise,2015,72633,88755
5975,10253,Scenarios of Uncreation,2001,72634,88754
5976,10256,Axis Disrupt,2012,72635,88753
5977,10257,Teutonic Invaders,2013,72636,88752
5978,10257,Voices of Luna,2015,72637,88751
5979,10258,La tierra de los sacrificios,2015,72638,88750
5980,10258,Capítulos de siniestro tragedia,2016,72639,88749
5981,10260,Icon of Sin,1999,72640,88748
5982,10260,Hyperlogical Non-Sense,2004,72641,88747
5983,10262,Ordo ab Chao,2013,72642,88746
5984,10265,Heredando la realidad,2014,72643,88745
5985,10270,The Lilith Complex,2004,72644,88744
5986,10270,Confusion of Tongues,2008,72645,88743
5987,10271,State of Agression,2002,72646,88742
5988,10271,Hatemachine,2007,72647,88741
5989,10271,Grotesque Messiah,2012,72648,88740
5990,10272,The End of Descent,2003,72649,88739
5991,10272,Post Earthquake Age,2006,72650,88738
5992,10273,The Sickness of the Holy Inquisition,2016,72651,88737
5993,10274,Akathisia,2012,72652,88736
5994,10274,Cerberus Millenia,2014,72653,88735
5995,10275,One Bleeding Morning,2001,72654,88734
5996,10276,Dark Fiber,2007,72655,88733
5997,10277,Gateway to Pestilence,2013,72656,88732
5998,10278,Cerebral Wrong Settings,2013,72657,88731
5999,10280,In My Veins,2012,72658,88730
6000,10281,Sublime Brutality,2010,72659,88729
6001,10284,Headless Warrior,2008,72660,88728
6002,10284,Regret of Death,2012,72661,88727
6003,10285,Vehemence: The Cathartic Remnants of Chaos| Virtue and Time,2002,72662,88726
6004,10286,Humanity's Splintered Salvation,2004,72663,88725
6005,10287,Cleansing the Infirm,2008,72664,88724
6006,10294,Barefoot Barnacle,2010,72665,88723
6007,10295,Swine Race,2015,72666,88722
6008,10297,Church of the Damned,2012,72667,88721
6009,10299,The Shape of My Will,2012,72668,88720
6010,10300,Rise of the Lords of Deadly Souls,2014,72669,88719
6011,10301,Bathyal,2001,72670,88718
6012,10302,Failing in Triumph,2003,72671,88717
6013,10302,Banners of Destruction,2016,72672,88716
6014,10304,The Frail Tide,2007,72673,88715
6015,10304,Stone's Reach,2009,72674,88714
6016,10304,Of Breath and Bone,2012,72675,88713
6017,10304,Vessels,2016,72676,88712
6018,10305,Eve of Destruction,2012,72677,88711
6019,10310,Kebiadaban Takkan Pernah Berakhir,2013,72678,88710
6020,10313,Evil Behavior,2012,72679,88709
6021,10314,Smiling at Your Sorrow,2011,72680,88708
6022,10315,Bloodstained Gods,2013,72681,88707
6023,10316,Awake,2012,72682,88706
6024,10317,Faces of Suffering,2016,72683,88705
6025,10320,Perpetual Mockery,1998,72684,88704
6026,10320,Recounts of Disembodiment,2002,72685,88703
6027,10320,Ominous Bloodline,2005,72686,88702
6028,10320,Never to Dawn,2012,72687,88701
6029,10322,Само_бий__во г_е_ников ада,2003,72688,88700
6030,10322,_а_адигма,2004,72689,88699
6031,10322,_ини_ жизни,2006,72690,88698
6032,10322,С_а___е дл_ в_е_,2009,72691,88697
6033,10324,Narcobiological Upgrade,2011,72692,88696
6034,10325,Behind Enemy Lines,2008,72693,88695
6035,10326,Nocturnal Beauty of a Dying Land,1997,72694,88694
6036,10326,...of Honesty Forbidden,2000,72695,88693
6037,10326,Rétroviseur,2004,72696,88692
6038,10327,Holy Book of Madness,2006,72697,88691
6039,10330,Massacre of the Living,2008,72698,88690
6040,10330,Kill Yourself,2008,72699,88689
6041,10331,Martyr to Some| Betrayer to All,2013,72700,88688
6042,10335,Bohemian Winter,2003,72701,88687
6043,10336,Expressionist,2008,72702,88686
6044,10338,Enslaved by Fear,2012,72703,88685
6045,10338,The Barren Throne,2014,72704,88684
6046,10342,The Advent of Loss,2007,72705,88683
6047,10343,History.Altar.Ashes,2010,72706,88682
6048,10347,Locusts| Fire and Plumbline,2001,72707,88681
6049,10347,The Murder Wheel,2003,72708,88680
6050,10351,In Memory of Me...,2008,72709,88679
6051,10352,Wasted Dream,2008,72710,88678
6052,10352,Two Minute Silence,2013,72711,88677
6053,10353,Human Nation,2016,72712,88676
6054,10355,Symphony of Dying Cries,1998,72713,88675
6055,10355,Sanctuary in Misery,2002,72714,88674
6056,10355,The Demon Eulogy,2006,72715,88673
6057,10355,Universal Diabolical,2007,72716,88672
6058,10356,Proximity Effect,2012,72717,88671
6059,10356,Dehumanized,2016,72718,88670
6060,10362,Total Control,2001,72719,88669
6061,10362,The End,2008,72720,88668
6062,10363,Descent to Damnation,2005,72721,88667
6063,10363,Escape from Reality,2006,72722,88666
6064,10366,Against the Elements,2002,72723,88665
6065,10366,Insect Song,2004,72724,88664
6066,10367,Pestilence,2014,72725,88663
6067,10368,Swallow the Real,2011,72726,88662
6068,10370,Earth and Sphere,2002,72727,88661
6069,10370,The Resurrection of Everything Tough,2007,72728,88660
6070,10371,Nauseating Truth,2014,72729,88659
6071,10372,Belligerence,2003,72730,88658
6072,10372,Evil Minds,2005,72731,88657
6073,10372,Eternal Pestilence,2006,72732,88656
6074,10373,Within Nowhere,2005,72733,88655
6075,10373,The Colossal Tragedy,2008,72734,88654
6076,10374,Mechanical Race Creation,2011,72735,88653
6077,10388,S.V.E.T.,2010,72736,88652
6078,10390,Peanut Butter Jelly Sandwich,2002,72737,88651
6079,10391,The Coming of the Ineffable,2012,72738,88650
6080,10392,Reign of Depravity,2012,72739,88649
6081,10392,The Culmination Conquest,2015,72740,88648
6082,10400,The Wreckage of Stars,2014,72741,88647
6083,10400,Selves We Cannot Forgive,2016,72742,88646
6084,10401,Broken System| Bring Chaos,2013,72743,88645
6085,10402,Black Eve,2014,72744,88644
6086,10405,Interpersonal Terror,2006,72745,88643
6087,10406,The Symphony of the Ultimate Collapse,2014,72746,88642
6088,10407,Silent Scream,2013,72747,88641
6089,10410,Symptoms of a Common Sickness,2013,72748,88640
6090,10410,In the Embrace of Sorrow| I Smile,2016,72749,88639
6091,10413,Nothing Important Happened Today,2006,72750,88638
6092,10415,En nuestros sueños,2014,72751,88637
6093,10420,Self-Improvement: Suicide,2011,72752,88636
6094,10422,Void,2011,72753,88635
6095,10422,Ideological Carnage,2014,72754,88634
6096,10423,On the Inexistence of God,2008,72755,88633
6097,10423,Ritual Theophagy,2016,72756,88632
6098,10425,Shadowtorned World,2011,72757,88631
6099,10426,Burned in Hell,2003,72758,88630
6100,10429,Female Massacre,2011,72759,88629
6101,10431,Abstract Evolution,2001,72760,88628
6102,10433,Wak'a Atiy Kasu,2010,72761,88627
6103,10434,The Putrid Smell Within,2009,72762,88626
6104,10434,Covered in Flies and Afterbirth,2015,72763,88625
6105,10435,Pure Potenciality,2008,72764,88624
6106,10436,Void of Chaos,2001,72765,88623
6107,10442,One Day Left,2004,72766,88622
6108,10442,Say Everything Will Be Fine,2006,72767,88621
6109,10444,Master of Destiny,2009,72768,88620
6110,10445,Donors,2000,72769,88619
6111,10446,Resurrection of Murder,2008,72770,88618
6112,10446,Condemned to Suffer,2014,72771,88617
6113,10452,Evolution's Crown,2012,72772,88616
6114,10454,Pathogenic Mechanized Abomination,2016,72773,88615
6115,10455,Altruism,2015,72774,88614
6116,10460,Cruel Impeccable Horrific Killer,2009,72775,88613
6117,10461,The Parallax Theory,2010,72776,88612
6118,10463,Symphony of Delusions,2005,72777,88611
6119,10463,The Dividing Line,2012,72778,88610
6120,10464,Morbid Visions,2007,72779,88609
6121,10466,Divine,2003,72780,88608
6122,10466,Bedtime Prayers,2006,72781,88607
6123,10468,Godmachine,2013,72782,88606
6124,10469,Dawning of the Ancients,2011,72783,88605
6125,10469,A Reality in Ruins,2013,72784,88604
6126,10474,Soul of Disease,2011,72785,88603
6127,10475,Virulent Mutualism,2013,72786,88602
6128,10477,I: The Law of Retaliation,2015,72787,88601
6129,10478,Bound to Hate,2013,72788,88600
6130,10480,Feasting the Weak,2002,72789,88599
6131,10480,Ignis Penumbra,2003,72790,88598
6132,10483,Up from the Grave,2002,72791,88597
6133,10485,Festering Fornication,2006,72792,88596
6134,10486,Ravenous Consumption,2005,72793,88595
6135,10490,Bloodhunter,2014,72794,88594
6136,10491,BloodKlot,2012,72795,88593
6137,10492,Frostmourne,2011,72796,88592
6138,10496,Nemesis,2016,72797,88591
6139,10497,_е_е_ забвени_,2012,72798,88590
6140,10497,_о__ _ко_би,2013,72799,88589
6141,10498,March of the Undead,2005,72800,88588
6142,10499,Brutally Butchered,2007,72801,88587
6143,10499,Sadistic Deeds... Grotesque Memories,2009,72802,88586
6144,10499,The Death of Hope,2011,72803,88585
6145,10501,The Human Parasite,2011,72804,88584
6146,10501,A Poem of Misery,2014,72805,88583
6147,10502,The Coming Storm,2011,72806,88582
6148,10502,Breaking the Pyramid,2015,72807,88581
6149,10504,Obedience,2014,72808,88580
6150,10507,Parasick,2016,72809,88579
6151,10508,Stench of Your Perversions,2001,72810,88578
6152,10510,Unleash Your Wrath,2013,72811,88577
6153,10512,Divine Vermifuge,2015,72812,88576
6154,10516,Tied Up for Butchery,2009,72813,88575
6155,10520,Payback in Brutality,2008,72814,88574
6156,10521,Barbwire Butchery,2010,72815,88573
6157,10523,Suspended in Slaughter,2010,72816,88572
6158,10524,Insights of a Rotten Theatre,2011,72817,88571
6159,10525,Eternal Slaves,2008,72818,88570
6160,10525,Endless Greatness,2010,72819,88569
6161,10525,Two Sides of the Coin,2012,72820,88568
6162,10526,Dead City Tales,2010,72821,88567
6163,10526,From the Ashes,2011,72822,88566
6164,10529,The Last Session of the Dopified Apostles,2016,72823,88565
6165,10530,The Feast,2006,72824,88564
6166,10530,Horoskopus,2008,72825,88563
6167,10530,The Cold Testament,2011,72826,88562
6168,10534,Born from the Ashes,2010,72827,88561
6169,10535,Headless Henchmen,2004,72828,88560
6170,10536,[N]Ascent,2014,72829,88559
6171,10537,Imperfect Breed of Humanity,2009,72830,88558
6172,10538,Born Under Sirius,2012,72831,88557
6173,10539,__е__или = _а_п_ли,2008,72832,88556
6174,10539,Reflection in...,2009,72833,88555
6175,10539,The Pnakotic Manuscript,2013,72834,88554
6176,10540,Annihilation of the Generation,2007,72835,88553
6177,10541,Prawo życia,2005,72836,88552
6178,10542,Contra Imperium,2016,72837,88551
6179,10544,Fornicate the Gutted,2002,72838,88550
6180,10547,Necrocannibal Rites,2003,72839,88549
6181,10547,Necrocoital Amputorgy,2010,72840,88548
6182,10547,Debridement,2015,72841,88547
6183,10549,Primordial Uncouth,2011,72842,88546
6184,10558,The Effect...Caffeine,2015,72843,88545
6185,10560,Pendu| trainé par une claie jusqu'_ la potence| et mis en quart,2015,72844,88544
6186,10563,Made of Scars,2012,72845,88543
6187,10569,An Overwhelming Sense| One Day,2010,72846,88542
6188,10571,Lullaby to the Moon,2005,72847,88541
6189,10571,Uneveness,2007,72848,88540
6190,10572,Beyond Eternity,2003,72849,88539
6191,10572,Poisoned Reality,2006,72850,88538
6192,10574,End,2009,72851,88537
6193,10575,Instruments of Torture,2000,72852,88536
6194,10575,Festival of Death,2001,72853,88535
6195,10575,Methods of Execution,2004,72854,88534
6196,10576,In Fetters Glacial,2014,72855,88533
6197,10579,The Ultimate Abhorrence,2000,72856,88532
6198,10581,Relentless,2008,72857,88531
6199,10582,The Dreamer's Will,2011,72858,88530
6200,10584,Light the Flame,2014,72859,88529
6201,10584,Shadows Over,2016,72860,88528
6202,10590,Days of Terror,2005,72861,88527
6203,10590,Hell,2007,72862,88526
6204,10591,Intracranial Total Insanity,2005,72863,88525
6205,10591,Death Squad,2010,72864,88524
6206,10591,Cinemurder,2014,72865,88523
6207,10597,Atrocius Hope Culminant in the Abyss,2013,72866,88522
6208,10598,The Duality of Being,2015,72867,88521
6209,10599,To Worship the Endless Insanity,2012,72868,88520
6210,10601,Slachtbeest,2003,72869,88519
6211,10601,Murwgebeukt,2016,72870,88518
6212,10602,Testament of Brutality,2014,72871,88517
6213,10604,Uncut,2000,72872,88516
6214,10604,Sores,2006,72873,88515
6215,10608,Haunting Requiems,2000,72874,88514
6216,10608,On Darker Trails,2001,72875,88513
6217,10608,Fields of Salvation,2003,72876,88512
6218,10608,Death End Road,2007,72877,88511
6219,10608,Follow the Flames,2010,72878,88510
6220,10608,Unchained,2014,72879,88509
6221,10609,Burden of Life,2007,72880,88508
6222,10609,Ashes of Existence,2008,72881,88507
6223,10609,The Vanity Syndrome,2013,72882,88506
6224,10609,In Cycles,2016,72883,88505
6225,10610,The Adventures of Burgul Torkhaïn,2002,72884,88504
6226,10610,Ke-Ptalas (The Talisman of Chaos),2004,72885,88503
6227,10612,Persistence of Thought,2016,72886,88502
6228,10614,Ekpyrosis (Periodic Destruction),2012,72887,88501
6229,10614,Incendium,2013,72888,88500
6230,10614,Unity in Pluralism,2015,72889,88499
6231,10616,Buried by Hate,2012,72890,88498
6232,10617,Beyond Your Mind,1997,72891,88497
6233,10617,Perceptions,2000,72892,88496
6234,10617,Necrosphere,2002,72893,88495
6235,10618,Songs in the Key of Murder,2014,72894,88494
6236,10620,Ruins of Oblivion,2016,72895,88493
6237,10621,Lost,2015,72896,88492
6238,10623,Baptized in Gasoline,2005,72897,88491
6239,10625,As You Burn Within Me,2009,72898,88490
6240,10626,Nefarious Campaign,2011,72899,88489
6241,10627,Scavenger of Light,2015,72900,88488
6242,10628,The Eve of the Entities,1999,72901,88487
6243,10628,Apparition,2001,72902,88486
6244,10631,In Fall She Sleeps,2006,72903,88485
6245,10631,Dawn of Thorns,2007,72904,88484
6246,10631,Blacklisted,2009,72905,88483
6247,10634,Foundation,2002,72906,88482
6248,10635,Lambdroid's Vengeance,2014,72907,88481
6249,10636,Repelled Gift,2015,72908,88480
6250,10637,Bottom Astral,2014,72909,88479
6251,10638,Sociopathic Undergarment: The Metal Album,2005,72910,88478
6252,10642,Dead Lights,2011,72911,88477
6253,10642,A Twisted Sanctuary,2013,72912,88476
6254,10643,Sea of Slut Rot,2012,72913,88475
6255,10644,By Fire,2006,72914,88474
6256,10646,Destroy the Horizon,2008,72915,88473
6257,10648,In Dark Abysses of Memory,2003,72916,88472
6258,10651,Forensic Necrovulvectomy,2001,72917,88471
6259,10654,Murder Death Kill,2013,72918,88470
6260,10658,Fathering the Apocalypse,2007,72919,88469
6261,10659,Remnants of Chaotic Apogee,2015,72920,88468
6262,10660,The Weiliaon Wielder Quest,1995,72921,88467
6263,10660,Whirler of Fate,1997,72922,88466
6264,10660,The Gentle Annihilation of the Enthroned,2004,72923,88465
6265,10660,Destination: Caducity,2009,72924,88464
6266,10661,Beneath Abyss,2015,72925,88463
6267,10668,The Age of Depravity,2013,72926,88462
6268,10669,Quos Deus Vult Perdere Pruis Dementat,2005,72927,88461
6269,10671,Into the Coming Storm,2008,72928,88460
6270,10673,Drift of Empathy,1996,72929,88459
6271,10673,Graceful... yet Forbidding,1999,72930,88458
6272,10673,Flesh_Power_Dominion,2002,72931,88457
6273,10673,My Passion // Your Pain,2003,72932,88456
6274,10673,[Pitch.Black.Effects],2005,72933,88455
6275,10675,Ex...,2000,72934,88454
6276,10676,Cause of Chaos,2012,72935,88453
6277,10682,Sativa Syn,2015,72936,88452
6278,10683,Kill and Destroy,2005,72937,88451
6279,10683,World of Fucking Shit,2011,72938,88450
6280,10684,Record01,2016,72939,88449
6281,10685,Dominant Inhumanity,2013,72940,88448
6282,10686,Serene Catharsis,2006,72941,88447
6283,10686,Will and Perception,2009,72942,88446
6284,10686,Menhir,2010,72943,88445
6285,10687,Deliverance,2014,72944,88444
6286,10690,Birth,2002,72945,88443
6287,10690,Elements,2006,72946,88442
6288,10691,Reality Only Fantasized,1997,72947,88441
6289,10691,Fractured,2005,72948,88440
6290,10697,Hell on Earth,1997,72949,88439
6291,10697,Sideral Torment,1998,72950,88438
6292,10697,Killing Process,2002,72951,88437
6293,10697,E-xtinction,2009,72952,88436
6294,10705,Blood Machine,2008,72953,88435
6295,10705,Display of Hate (Ancestral),2015,72954,88434
6296,10706,True Blasphemy,2002,72955,88433
6297,10709,Liars Made Authority,2015,72956,88432
6298,10710,Carnal Pleasures,2006,72957,88431
6299,10710,Chopping Off the Head,2008,72958,88430
6300,10710,On Top of the Food Chain,2011,72959,88429
6301,10712,Inhuman Devoured Content from Cranial Cavity,2011,72960,88428
6302,10713,Out of Crippled Seeds,2004,72961,88427
6303,10713,Nine Shades of Pain,2006,72962,88426
6304,10714,Whore of Violence,2003,72963,88425
6305,10714,Dawn of the Hatred,2008,72964,88424
6306,10714,The Hate Complete,2012,72965,88423
6307,10717,Carnality,2011,72966,88422
